id,source,sentence_1,sentence_2,label,binary-label,sentence_1_bert,sentence_2_bert
boostcamp-sts-v1-train-542,slack-sampled,다들 근무환경이 다이나믹하시네요 !!,정말 다들 부지런하십니다!!,0.0,0.0,요즘 다들 근무환경이 다이나믹하시네요!!,정말 다들 부지런하십니다!!
boostcamp-sts-v1-train-550,petition-sampled,부동산정책... 1채있는 집을 팔고 싶다..,이혼공화국 만들어 ..... 출산율 급감시킬일 있나요 ?,0.0,0.0,부동산정책.... 1채있는 집을 팔고 싶다..,이혼공화국 만들어...... 출산율 급감시킬일 있나요?
boostcamp-sts-v1-train-553,nsmc-sampled,"약간의 재주를 부린 과대망상에 의한 과대망상을 위한 과대망상자의 영화,",평범하지만 평범하지 않은 우리들의 일상을 약간의 반전과 함께 잔잔히 끌려가는 영화~,0.0,0.0,"약간의 재주를 부린 과대망상에 의한 과대망상을 위한, 과대망상자의 영화,","평범하지만 평범하지는 않은 우리들의 일상을 약간의 반전과 함께, 잔잔히 끌려가는 영화 ~"
boostcamp-sts-v1-train-556,slack-sampled,영상보고 너무 뭉클했어요.,들어보니 정말 고퀄이네요.,0.0,0.0,영상보고 너무 뭉클했어요.,들어보니 정말 고퀄이네요.
boostcamp-sts-v1-train-559,slack-sampled,다음에 태도가 작품이 될 때 리뷰도 올려주세요!,다음에 기회되면 싱가폴과 홍콩 이야기도 들려주세요~!!,0.0,0.0,다음에 태도가 작품이 완성 될 때 리뷰도 올려주세요!,다음에는 기회되면 싱가폴과 홍콩 이야기도 들려주세요 ~!!
boostcamp-sts-v1-train-560,slack-sampled,저는 항상 진심입니다. ㅎㅎㅎ,저는 오늘 어리버리,0.0,0.0,ㅎㅎㅎ 저는 항상 진심입니다. ㅎㅎㅎ,저는 오늘 어리버리
boostcamp-sts-v1-train-561,slack-sampled,와 이거 대반전인데 1등이 뭘까요?,아. 이게5분마다 크론인데 이거랑 겹치는 균요,0.0,0.0,"와 이거 대반전인데, 1등이 뭘까요?",아. 근데 이게5분마다 크론인데 이거랑 겹치는 균요
boostcamp-sts-v1-train-580,petition-sampled,김생민 방송 그대로 하세요 힘을 보태요,삼성 김한수 감독 제발 사퇴시켜 주세요~,0.0,0.0,김생민의 방송 그대로 하세요 힘을 보태요,삼성 김한수 감독 제발 사퇴시켜주 주세요 ~
boostcamp-sts-v1-train-591,nsmc-sampled,식인 영화 치고는 영상미가 있다.,항상 성룡의 영화는 위트가 있다.,0.0,0.0,식인식 영화 치고는 영상미가 있다.,항상 성룡의 영화는 매우 위트가 있다.
boostcamp-sts-v1-train-605,nsmc-sampled,믕지가 잇어서 내가잇는거임 ㅎㅎㅎ,애가 집중해서 보더라구요 ㅋㅋ,0.0,0.0,잇어서 그냥 내가잇는거임 ㅎㅎㅎ,애가 집중해서 잘 보더라구요 ㅋㅋ
boostcamp-sts-v1-train-608,nsmc-sampled,무협영화를 좋아하게 만들어준 영화,이래서 탈옥영화를 좋아하게된다니까 ㅋㅋ,0.0,0.0,무협영화를 더 좋아하게 만들어준 영화,이래서는 탈옥영화를 좋아하게된다니까 ㅋㅋ
boostcamp-sts-v1-train-612,slack-sampled,이번주 초까지는 예쁘게 피어있을 것 같아요!,이번 달까지 판매하는 것 같아요!,0.0,0.0,이번주 초까지는 더 예쁘게 피어있을 것 같아요!,이번 달까지 계속 판매하는 것 같아요!
boostcamp-sts-v1-train-616,slack-sampled,저도 빨리 제주 지부 합류하고 싶습니다!!,저도 지역 학교 리스트 및 교수님 알아가고싶었는데! 공유해주신 정보 감사히 보겠습니다!!!,0.0,0.0,그래서 저도 빨리 제주 지부 합류하고 싶습니다!!,저도 지역 학교 리스트 및 교수님 알아가고싶었는데! 공유해주신 정보 감사히 받아서 보겠습니다!!!
boostcamp-sts-v1-train-628,slack-sampled,오.. 바라라를 게시글로 볼 날이 있군요 ㅋㅋ,영화에서 나오는 장면이 그냥 시나리오가 아니라 리얼로 할 수 있는 것이군요.. 오..,0.0,0.0,오.. 바라라를 게시글로 볼 날이 좀 있군요 ㅋㅋ,영화에서 나오는 장면이 그냥 시나리오가 그게 아니라 리얼로 할 수 있는 그런 것이군요.. 오..
boostcamp-sts-v1-train-629,slack-sampled,왜 저에게 이런일이? ㅋㅋ,왜 안하던 짓을 할까요 ㅋㅋ,0.0,0.0,왜 저에게는 이런일이? ㅋㅋ,근데 왜 안하던 짓을 할까요 ㅋㅋ
boostcamp-sts-v1-train-633,slack-sampled,(제 기준) 완벽합니다!,내 마음 보고서 저도 (드디어) 도착했습니다!,0.0,0.0,(제 기준) 완벽합니다!,내 마음 보고서 저도 드디어 ( 드디어 ) 도착했습니다!
boostcamp-sts-v1-train-642,petition-sampled,이명박 전대통령 사법적 책임 물어 신속히 구속 시겨주십시오.,최순실 박근혜 재산을 환수하는 법을 제정해 주시기 바랍니다.,0.0,0.0,이명박 전대통령 사법적 책임을 물어 신속히 구속 시겨주십시오.,최순실 박근혜의 재산을 환수하는 법을 제정해 주시기 바랍니다.
boostcamp-sts-v1-train-647,nsmc-sampled,바다 배경만 아름다웠다~~~~~,손발이 오글거려도 좋다 ~~~~,0.0,0.0,바다 배경만 아름다웠다~~~~~,아무리 손발이 오글거려도 좋다 ~ ~ ~ ~
boostcamp-sts-v1-train-651,slack-sampled,아직 ; 벌써 백일인게 신기하고 자랑스럽습니당,선약이 있지만 너무 아쉽습니당,0.0,0.0,; 아직 ; 벌써 백일인게 신기하고 자랑스럽습니당,여러 선약이 있지만 너무 아쉽습니당
boostcamp-sts-v1-train-653,slack-sampled,나중에 B2C 서비스 만든다고 하면 이런 것 만들고 싶네요.,다음에 우리 회사에서도 팀 꾸려서 참가하면 좋을 것 같아요.,0.0,0.0,나중에 B2C 서비스 만든다고 하면서 이런 것 만들고 싶네요.,그 다음에 우리 회사에서도 팀 꾸려서 참가하면 좋을 것 같아요.
boostcamp-sts-v1-train-663,petition-sampled,"하베스트 자원외교는 사기,누적손실 4조 :철저히조사해주세요","무분별한 창업사업화자금 선정철저, 미흡시 환수 철저히(기술혁신형 창업기업 사업을 중심으로)",0.0,0.0,"하베스트 : 자원외교는 사기, 누적손실 4조 : 철저히조사해주세요","무분별한 창업사업화자금 선정철저, 미흡시 환수 철저히 ( 기술혁신형 유망 창업기업 사업을 중심으로 )"
boostcamp-sts-v1-train-671,slack-sampled,저희가 만든 기술이 소개되는 군요! ㅎㅎㅎ,저희가 금메달이군요 ㅎㅎㅎ!,0.0,0.0,드디어 저희가 만든 기술이 소개되는 군요! ㅎㅎㅎ,저희가 금메달이군요 ㅎㅎㅎ!
boostcamp-sts-v1-train-673,petition-sampled,스포츠토토(배트맨) 운영 방식에 항의 합니다,"(워마드, 일베, 메갈)과 같은 유해한 사이트에 대해서 철저한 관리와 엄격한 처벌을 부탁드립니다",0.0,0.0,스포츠토토 ( 배트맨 ) 운영 방식에 대해 항의 합니다,"( 워마드, 그리고 일베, 메갈 ) 과 같은 유해한 사이트에 대해서 철저한 사후 관리와 엄격한 처벌을 부탁드립니다"
boostcamp-sts-v1-train-675,slack-sampled,애 셋? ㅎ.ㅎ ㅋㅋㅋ,비거리 자랑?! ㅎ,0.0,0.0,애 셋?? ㅎ. ㅎ ㅋㅋㅋ,비거리 자랑?! ㅎ
boostcamp-sts-v1-train-678,nsmc-sampled,난 가 최고다 를 봐라 보다 짱이다,나는 천재라는 소재를 좋아한다.,0.0,0.0,난 가 최고다 를 봐라 가 보다 짱이다,나는 천재라는 말의 소재를 좋아한다.
boostcamp-sts-v1-train-698,slack-sampled,그래도 넘 즐거웠어요,신경써주셨는데 넘 아쉽습니다,0.0,0.0,그래도 넘 즐거웠어요,신경써주셨는데 넘 아쉽습니다
boostcamp-sts-v1-train-702,petition-sampled,내장칩도 있는 도난신고된 반려견을 식용으로 잡을려고한 개장수를 처벌해주세요,양식장 김에 공업용 염산을 뿌리는 행위를 엄벌하여 주시고 이들 토착세력에 방관하는 해경의 감찰을 청원합니다,0.0,0.0,내장칩도 있는 도난신고된 경우 반려견을 식용으로 잡을려고한 개장수를 처벌해주세요,양식장 김에 공업용으로 염산을 뿌리는 행위를 엄벌하여 주시고 이들 토착세력에 방관하는 대한민국 해경의 감찰을 청원합니다
boostcamp-sts-v1-train-704,petition-sampled,전자제품의 소음기준을 KS/KC인증에 반영 시켜주세요.,"남성/여성 혐오 조장 언론 및 기자, 편집자 등에 대한 제재 수단을 만들어주세요.",0.0,0.0,전자제품의 소음기준을 KS / KC인증에 반드시 반영 시켜주세요.,"남성 / 여성 혐오 조장 언론 및 기자, 편집자 등에 대한 제재 수단을 많이 많이 만들어주세요."
boostcamp-sts-v1-train-708,petition-sampled,강제로 동문회비를 걷는 것에 대한 강력한 제재가 필요합니다.,한국장학재단의 국가장학금 소득분위 제도 개선이 필요합니다.,0.0,0.0,강제로 불법 동문회비를 걷는 것에 대한 강력한 제재가 필요합니다.,한국장학재단의 국가장학금 소득분위 제도 개선이 반드시 필요합니다.
boostcamp-sts-v1-train-713,nsmc-sampled,이제 주년 그리고 편의 애마,아이들한테 좋은 애니,0.0,0.0,그리고 이제 주년 그리고 편의 애마,아이들한테 좋은 애니
boostcamp-sts-v1-train-715,nsmc-sampled,당분간 한국영화 안볼란다,일본영화 질이 놓다.,0.0,0.0,당분간 한국영화 안볼란다,일본영화 질이 놓다.
boostcamp-sts-v1-train-728,nsmc-sampled,그전까진 아는사람만 아는 천재감독...,무지한 시대앤 그나마 먹혔던...,0.0,0.0,. 그전까진 아는사람만 아는 천재감독...,무지한 시대앤이 그나마 먹혔던...
boostcamp-sts-v1-train-729,nsmc-sampled,할아버지를 보면 여러가지 생각이 교차하네유.,보면 볼 수록 느낌이 다르내요.,0.0,0.0,할아버지를 만나 보면 여러가지 생각이 교차하네유.,보면서 볼 수록 느낌이 다르내요.
boostcamp-sts-v1-train-732,petition-sampled,장병 휴대전화 사용에 대해서,네이버 신고센터 운영에 대해,0.0,0.0,장병 휴대전화 사용에 대해서 대해서,네이버 신고센터 운영에 이에 대해
boostcamp-sts-v1-train-738,slack-sampled,문 옆 박스들 위에 올려놓았어요.,문득 저의 이전직장 자리 앞에 붙여놨던 포스트잇이 생각나네요..ㅎㅎ,0.0,0.0,그리고 문 옆 박스들 위에 올려놓았어요.,문득 저의 블로그 이전직장 자리 앞에 붙여놨던 포스트잇이 생각나네요.. ㅎㅎ
boostcamp-sts-v1-train-742,slack-sampled,너무 멋진 뷰를 보여주셔서 깜짝놀라고 말았네요ㅎㅎ,방 안에 멋진 바를 가지고 계신게 너무 부러웠습니다…ㅎㅎ,0.0,0.0,너무도 멋진 뷰를 보여주셔서 깜짝놀라고 말았네요ㅎㅎ,방 안에 이런 멋진 바를 가지고 계신게 너무 부러웠습니다 … ㅎㅎ
boostcamp-sts-v1-train-744,nsmc-sampled,한번쯤 이런 인연을 만나는 것도 복이지..,가끔 이런 영화도 필요한 법이야..~!,0.0,0.0,한번쯤 이런 인연을 만나는다는 것도 복이지..,가끔은 이런 영화도 필요한 법이야.. ~!
boostcamp-sts-v1-train-747,petition-sampled,교도소 에어컨설치 적극 반대합니다.,모든 교실에 공기청정기 설치 의무화해 주십시오.,0.0,0.0,교도소는 에어컨설치 적극 반대합니다.,모든 학교 교실에 공기청정기 설치 의무화해 주십시오.
boostcamp-sts-v1-train-753,nsmc-sampled,노골적으로 하는 장면이 나오는데...,대사를 평소 대화하는것 처럼 하면되는데...,0.0,0.0,노골적으로 하는 장면이 많이 나오는데...,대사를 평소 대화하는것 처럼만 하면되는데...
boostcamp-sts-v1-train-759,slack-sampled,우와~ 여기 어디예요?,여기 암벽등반 가능한곳일까요?,0.0,0.0,우와~ 여기 어디예요?,여기 암벽등반 가능한곳일까요?
boostcamp-sts-v1-train-767,petition-sampled,가해자 노00을 잡아주세요,사기죄 형량을 올려주세요.,0.0,0.0,가해자 노00을 잡아주세요,사기죄 형량을 올려주세요.
boostcamp-sts-v1-train-780,petition-sampled,"금융개혁, 김기식을 '머슴'으로 써주십시오 II.","양심적 병역 거부(자)'란 표현을 '종교적 병역 거부(자)'로 정정하고, 공식 용어로서 규정하여 주십시오.",0.0,0.0,"☞ 금융개혁, 김기식을'머슴'으로 써주십시오 II.","양심적 병역 거부 ( 자 )'란 영어 표현을'' 종교적 병역 거부 ( 자 )'로 정정하고, 공식 용어로서 규정하여 주십시오."
boostcamp-sts-v1-train-792,petition-sampled,결혼좀 하게해주세요 ㅠㅠ,제 퇴직금 좀 받게해주세요,0.0,0.0,결혼좀 하게해주세요 ㅠㅠ,제발 제 퇴직금 좀 받게해주세요
boostcamp-sts-v1-train-794,slack-sampled,이것은 설마 바다인가요?,아니면 눈 오리 만드는 건가요?,0.0,0.0,이것은 설마 바다인가요?,아니면 새 눈 오리 만드는 건가요?
boostcamp-sts-v1-train-796,slack-sampled,잘 자라는 식물만 키워서 그런 것 같아요 ㅋㅋ,꽃이 피면 난다는 것 같아요!,0.0,0.0,그냥 잘 자라는 식물만 키워서 그런 것 같아요 ㅋㅋ,꽃이 피면 난다는 것과 같아요!
boostcamp-sts-v1-train-797,slack-sampled,다음에 또 열어주시길 바라겠습니다!!,앞으로 신나게 일해보겠습니다!,0.0,0.0,다음에 또 마음 열어주시길 바라겠습니다!!,앞으로 신나게 일해보겠습니다!
boostcamp-sts-v1-train-803,nsmc-sampled,웩... 쓰레기 영화...(>_신고,나만 당할순 없다.... o(｀ )o,0.0,0.0,웩... 쓰레기 영화...(>_신고,그러나 나만 당할순 없다.... o ( ) o
boostcamp-sts-v1-train-808,nsmc-sampled,은의자가 무척 기다려진다~~,미사키가 잴 예뻐~~,0.0,0.0,은의자가 무척 기다려진다~~,미사키가 잴 예뻐~~
boostcamp-sts-v1-train-845,petition-sampled,"회사에서 집 오니 새벽 2시반, 야근이 싫어요!",새벽 2시부터 신문배달하는 자는 근로자가 아니다.,0.0,0.0,"회사에서 집 오니 새벽 2시반, 야근이 너무 싫어요!",새벽 2시부터 신문배달하는 자는 일반 근로자가 아니다.
boostcamp-sts-v1-train-855,slack-sampled,차로 10분이면 달리면 15분 거리!!,ㅋㅋ 집에서 도보 3분 거리에요!!,0.0,0.0,한 차로 10분이면 달리면 15분 거리!!,ㅋㅋ 집에서 도보로 3분 거리에요!!
boostcamp-sts-v1-train-856,nsmc-sampled,"ㅋㅋ진짜 그럴듯한 이야기,..",친절한 막장의 공식...,0.0,0.0,"ㅋㅋ진짜 그럴듯한 이야기,..",친절한 막장의 공식...
boostcamp-sts-v1-train-861,petition-sampled,책 살 돈 좀 주세요...,연금 좀 어떻게 해주세요.. 제발..,0.0,0.0,책 살 돈 좀 좀 주세요...,연금 좀 어떻게 해주세요... 제발..
boostcamp-sts-v1-train-863,petition-sampled,"전화도 안받고,단속 인원 없다고 모르세로 접수 받고 엉망이네요","공론화도 없고, 언론에도 알리지 않고, 이게 뭡니까",0.0,0.0,"전화도 안받고, 단속할 인원 없다고 모르세로 접수 받고 엉망이네요","그래서 공론화도 없고, 언론에도 알리지 않고, 이게 뭡니까"
boostcamp-sts-v1-train-878,slack-sampled,30분이라는 짧은 시간이었지만 오디오만 들으면 반은 웃음소리였던 것 같은데요!,업무관련해서는 자주 뵈었지만 1:1로 만나뵌 것은 입사후 처음이었던 것 같은데요.,0.0,0.0,30분이라는 짧은 시간이었지만 오디오만 들으면 반은 웃음소리였던 걸 것 같은데요!,업무관련해서는 자주 뵈었지만 1 : 1로 직접 만나뵌 것은 입사후부터 처음이었던 것 같은데요.
boostcamp-sts-v1-train-879,nsmc-sampled,인터뷰에 단한번도 칭찬하지않는거보니,제목에 딱 맞는 영화,0.0,0.0,인터뷰에 단한번도 칭찬하지않는거보니,영화 제목에 딱 맞는 영화
boostcamp-sts-v1-train-892,slack-sampled,배경화면 다시 찍어와야겠어요 ㅋㅋㅋ,저 담에 뵈면 기초수업 다시들어야겠습니다 ㅋㅋ,0.0,0.0,그럼 배경화면 다시 찍어와야겠어요 ㅋㅋㅋ,저 담에 다시 뵈면 기초수업 다시들어야겠습니다 ㅋㅋ
boostcamp-sts-v1-train-896,slack-sampled,아 오늘아니고 그저께에요 ㅎㅎ,아 이거뭐에요 ㅎㅎ 죽겠다 ㅎㅎ,0.0,0.0,아휴 오늘아니고 그저께에요 ㅎㅎ,ㅎㅎ 아 이거뭐에요 ㅎㅎ 죽겠다 ㅎㅎ
boostcamp-sts-v1-train-912,slack-sampled,"리프티드, 닥터 페퍼 최고 ㅋㅋㅋ","저는 일할 때 페퍼민트 자기 전에 유칼립투스, 라벤더 ㅋㅋㅋ",0.0,0.0,"리프티드, 닥터 페퍼가 최고 ㅋㅋㅋ","저는 일할 때에 페퍼민트 자기 전에 유칼립투스, 라벤더 ㅋㅋㅋ"
